"country","iso2c","year","date","violence","violence_y_cum","maj","system","govfrac","pr","liec","single_party","disproportionality","high_prop","polity2","dem_age","gdp_per_capita","women_in_parl","immunity","dom_personal_vote","ethnic_alesina","higher_trust","cw_surv_self_expr","polconiii","polconv","federal","murder_rate","enpv","enps","type_of_conflict","internal_conflict","gini","internal_conflict_lag2","internal_conflict_lead2"
"India","IN","2000",NA,0,0,55.1660537719727,2,0.613682150840759,1,7,0,9.33,0,9,51,0.578217233443579,9,0,10,0.4182,1,1.2058641910553,0.407999992370605,0.734983026981354,1,4.2,6.69999980926514,5.8600001335144,3,1,30.9,1,1
"India","IN","2001",NA,0,0,55.1660537719727,2,0.613682150840759,1,7,0,9.33,0,9,52,0.596248223159666,8.8,0,10,0.4182,1,1.2058641910553,0.415999978780746,0.736316025257111,1,4,6.69999980926514,5.8600001335144,3,1,30.9,1,1
"India","IN","2002",NA,0,0,55.1660537719727,2,0.613682150840759,1,7,0,9.33,0,9,53,0.609039397533884,8.8,0,10,0.4182,1,1.2058641910553,0.415999978780746,0.736316025257111,1,3.9,6.69999980926514,5.8600001335144,3,1,30.9,1,1
"India","IN","2003",NA,0,0,55.1660537719727,2,0.613682150840759,1,7,0,9.33,0,9,54,0.646653597099597,8.8,0,10,0.4182,1,1.2058641910553,0.415999978780746,0.736316025257111,1,3.5,6.69999980926514,5.8600001335144,3,1,30.9,1,1
"India","IN","2004",NA,0,0,55.1660537719727,2,0.613682150840759,1,7,0,4.53,1,9,55,0.68730615993992,8.3,0,10,0.4182,1,1.2058641910553,0.415999978780746,0.736316025257111,1,3.6,7.59000015258789,6.51999998092651,3,1,42.95,1,1
"India","IN","2005",NA,0,0,40.8839792013168,2,0.556236982345581,1,7,0,4.53,1,9,56,0.740114260589222,8.3,0,10,0.4182,0,1.25669395923615,0.167999982833862,0.694993019104004,1,3.5,7.59000015258789,6.51999998092651,3,1,48,1,1
"India","IN","2006",NA,0,0,40.8839792013168,2,0.556236982345581,1,7,0,4.53,1,9,57,0.797257840702928,8.3,0,10,0.4182,0,1.25669395923615,0.167999982833862,0.694993019104004,1,3.5,7.59000015258789,6.51999998092651,3,1,48,1,1
"India","IN","2007",NA,0,0,40.8839792013168,2,0.556236982345581,1,7,0,4.53,1,9,58,0.863462640323808,9.1,0,10,0.4182,0,1.25669395923615,0.159999996423721,0.693660020828247,1,3.4,7.59000015258789,6.51999998092651,3,1,48,1,1
"India","IN","2008",NA,0,0,40.8839792013168,2,0.556236982345581,1,7,0,4.53,1,9,59,0.88517141674214,9.1,0,10,0.4182,0,1.25669395923615,0.159181281924248,0.693523585796356,1,3.4,7.59000015258789,6.51999998092651,3,1,48,1,1
"India","IN","2009",NA,0,0,40.8839792013168,2,0.556236982345581,1,7,0,7.83,0,9,60,0.947745868313865,10.8,0,10,0.4182,0,1.25669395923615,0.159181281924248,0.693523585796356,1,3.4,7.73999977111816,5.01000022888184,3,1,33.8333333333333,1,1
"India","IN","2010",NA,0,0,48.0733931064606,2,0,1,7,1,7.83,0,9,61,1.03156113464966,10.8,0,10,0.4182,0,1.25669395923615,0.211181282997131,0.702188074588776,1,NA,7.73999977111816,5.01000022888184,3,1,33.8333333333333,1,1
"India","IN","2011",NA,0,0,48.0733931064606,2,0,1,7,1,7.83,0,9,62,1.08604859727005,11,0,10,0.4182,0,1.25669395923615,0.211181282997131,0.702188074588776,1,NA,7.73999977111816,5.01000022888184,3,1,33.8333333333333,1,1
"India","IN","2012","2012-09-05",1,1,48.0733931064606,2,0,1,7,1,7.83,0,9,63,1.12320233382616,NA,0,10,0.4182,0,1.25669395923615,0.211181282997131,0.702188074588776,1,NA,7.73999977111816,5.01000022888184,3,1,33.8333333333333,1,NA
"Iraq","IQ","1980",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-9,0,1.60429789826028,6.40000009536743,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,0,1
"Iraq","IQ","1980",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-9,0,1.60429789826028,6.40000009536743,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,2,0,59.9,0,0
"Iraq","IQ","1981",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.54814781155003,6.40000009536743,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1981",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.54814781155003,6.40000009536743,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,2,0,59.9,0,0
"Iraq","IQ","1982",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.55799845585335,6.40000009536743,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1982",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.55799845585335,6.40000009536743,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,2,0,59.9,0,0
"Iraq","IQ","1983",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.31898870457894,6.40000009536743,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1983",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.31898870457894,6.40000009536743,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,2,0,59.9,0,0
"Iraq","IQ","1984",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.26689530162991,13.1999998092651,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1984",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.26689530162991,13.1999998092651,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,2,0,59.9,0,0
"Iraq","IQ","1985",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.25449081750831,13.1999998092651,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1985",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.25449081750831,13.1999998092651,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,2,0,59.9,0,0
"Iraq","IQ","1986",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.28275220905853,13.1999998092651,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1986",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.28275220905853,13.1999998092651,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,2,0,59.9,0,0
"Iraq","IQ","1987",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.37109384535631,13.1999998092651,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1987",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.37109384535631,13.1999998092651,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,2,0,59.9,0,0
"Iraq","IQ","1988",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.3403272111825,13.1999998092651,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1988",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.3403272111825,13.1999998092651,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,2,0,59.9,0,1
"Iraq","IQ","1989",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.26806145020109,10.8000001907349,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1990",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,1.95050143882589,10.8000001907349,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,0,1
"Iraq","IQ","1991",NA,0,0,100,0,1.11022302462516e-16,NA,4,0,NA,NA,-9,0,0.6820909808236,10.8000001907349,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1992",NA,0,0,100,0,1.11022302462516e-16,0,5,0,NA,NA,-9,0,0.878205201637692,10.8000001907349,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1993",NA,0,0,100,0,1.11022302462516e-16,0,5,0,NA,NA,-9,0,1.10969533909659,10.8000001907349,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1994",NA,0,0,100,0,1.11022302462516e-16,0,5,0,NA,NA,-9,0,1.11697002376834,10.8000001907349,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,1
"Iraq","IQ","1995",NA,0,0,100,0,1.11022302462516e-16,0,5,0,NA,NA,-9,0,1.10528160280207,10.8000001907349,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,0
"Iraq","IQ","1996",NA,0,0,100,0,1.11022302462516e-16,0,5,0,NA,NA,-9,0,1.1889100170574,6.40000009536743,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,3,1,59.9,1,0
"Iraq","IQ","1997",NA,0,0,100,0,1.11022302462516e-16,0,5,0,NA,NA,-9,0,1.39646131303183,6.4,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,0,0,59.9,1,0
"Iraq","IQ","1998",NA,0,0,100,0,1.11022302462516e-16,0,5,0,NA,NA,-9,0,1.82488249634135,6.4,1,NA,0.36891,NA,NA,0,0,NA,NA,NA,NA,0,0,59.9,1,0
"Iraq","IQ","1999",NA,0,0,100,0,1.11022302462516e-16,0,5,0,NA,NA,-9,0,2.08029865367558,6.4,1,NA,0.36891,1,NA,0,0,NA,NA,NA,NA,0,0,59.9,0,0
"Iraq","IQ","2000",NA,0,0,100,0,1.11022302462516e-16,0,5,0,NA,NA,-9,0,2.0466507437849,7.6,1,NA,0.36891,1,NA,0,0,NA,NA,NA,NA,0,0,59.9,0,0
"Iraq","IQ","2001",NA,0,0,100,0,1.11022302462516e-16,0,5,0,NA,NA,-9,0,2.03271019602996,7.6,1,NA,0.36891,1,NA,0,0,NA,NA,NA,NA,0,0,59.9,0,0
"Iraq","IQ","2002",NA,0,0,100,0,1.11022302462516e-16,0,5,0,NA,NA,-9,0,1.83835467377881,7.6,1,NA,0.36891,1,NA,0,0,NA,NA,NA,NA,0,0,59.9,0,1
"Iraq","IQ","2003",NA,0,0,100,0,1.11022302462516e-16,0,5,0,NA,NA,NA,NA,1.19567368078189,NA,1,NA,0.36891,1,NA,0,0,NA,NA,NA,NA,2,0,35.1,0,1
"Iraq","IQ","2004",NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1.79388398139381,NA,1,NA,0.36891,1,NA,0,0,NA,NA,NA,NA,4,1,38.3,0,1
"Iraq","IQ","2005",NA,0,0,NA,NA,NA,NA,1,NA,4.4,1,NA,NA,1.82469986637568,NA,1,NA,0.36891,1,NA,0,0,NA,NA,NA,NA,4,1,38.3,0,1
"Iraq","IQ","2006",NA,0,0,92.3636376857758,2,0.671886205673218,1,7,0,4.4,1,NA,NA,1.96084740364101,25.5,1,NA,0.36891,1,NA,0,0,NA,NA,NA,NA,4,1,38.3,1,1
"Iraq","IQ","2007",NA,0,0,92.3636376857758,2,0.671886205673218,1,7,0,4.4,1,NA,NA,1.94106712062318,25.5,1,NA,0.36891,1,NA,0,0,NA,NA,NA,NA,4,1,30.9,1,1
"Iraq","IQ","2008","2008-11-18",1,1,92.3636376857758,2,0.671886205673218,1,7,0,4.4,1,NA,NA,2.02088880205233,25.5,1,NA,0.36891,1,NA,0,0,NA,2,NA,NA,4,1,30.9,1,1
"Iraq","IQ","2009",NA,0,0,92.3636376857758,2,0.671886205673218,1,7,0,4.4,1,NA,NA,2.08630790694201,25.5,1,NA,0.36891,1,NA,0,0,NA,NA,NA,NA,4,1,30.9,1,1
"Iraq","IQ","2010",NA,0,0,92.3636376857758,2,0.671886205673218,1,7,0,5.17,1,3,NA,2.14501273587137,25.2,1,NA,0.36891,1,NA,0.186675980687141,0.186675980687141,NA,NA,5.63,4.35,4,1,30.9,1,1
"Iraq","IQ","2011",NA,0,0,76.9230782985687,2,0.665028095245361,1,7,0,5.17,1,3,0,2.30473268422644,25.2,1,NA,0.36891,1,NA,0.146674022078514,0.146674022078514,NA,NA,5.63,4.35,4,1,30.9,1,1
"Iraq","IQ","2012",NA,0,0,76.9230782985687,2,0.665028095245361,1,7,0,5.17,1,3,0,2.47809607695145,NA,1,NA,0.36891,1,NA,0.146674022078514,0.146674022078514,NA,NA,5.63,4.35,3,1,30.9,1,NA
"Iran, Islamic Republic of","IR","1980",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-2,0,2.12748644850893,1.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,46,0,1
"Iran, Islamic Republic of","IR","1981",NA,0,0,100,0,0,NA,5,1,NA,NA,-4,0,1.93955642160689,1.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,46,0,1
"Iran, Islamic Republic of","IR","1982",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,2.10445689740364,1.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,46,1,1
"Iran, Islamic Republic of","IR","1983",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,2.27509732090785,1.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,46,1,1
"Iran, Islamic Republic of","IR","1984",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,2.15008373753131,1.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,42.9,1,1
"Iran, Islamic Republic of","IR","1985",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,2.10863386104554,1.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,42.9,1,1
"Iran, Islamic Republic of","IR","1986",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,1.84130754345991,1.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,47.4,1,1
"Iran, Islamic Republic of","IR","1987",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,1.7470066780198,1.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,47.4,1,0
"Iran, Islamic Republic of","IR","1988",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,1.57939607840288,1.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,47.4,1,1
"Iran, Islamic Republic of","IR","1989",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,1.62545013184241,1.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,0,0,47.4,1,1
"Iran, Islamic Republic of","IR","1990",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,1.80126219314917,1.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,43.6,1,1
"Iran, Islamic Republic of","IR","1991",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,1.98893418524524,1.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,43.6,0,1
"Iran, Islamic Republic of","IR","1992",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,2.04378572141329,3.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,43.6,1,0
"Iran, Islamic Republic of","IR","1993",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,1.98856018170072,3.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,43.6,1,0
"Iran, Islamic Republic of","IR","1994",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,1.95898191471922,3.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,0,0,43,1,1
"Iran, Islamic Republic of","IR","1995",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,1.98416816225861,3.5,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,0,0,43,1,1
"Iran, Islamic Republic of","IR","1996",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,2.0914215770733,4,0,4,0.6684,NA,NA,0,0,NA,NA,NA,NA,3,1,43,0,0
"Iran, Islamic Republic of","IR","1997",NA,0,0,100,0,0,NA,5,1,NA,NA,3,0,2.1241262648893,4.9,0,4,0.6684,NA,NA,0.200010001659393,0.706699013710022,NA,NA,NA,NA,3,1,43,0,1
"Iran, Islamic Republic of","IR","1998","1998-03-18",1,1,100,0,0,NA,5,1,NA,NA,3,0,2.1422347302741,4.9,0,4,0.6684,NA,NA,0.200010001659393,0.706699013710022,NA,NA,NA,NA,0,0,43.55,1,1
"Iran, Islamic Republic of","IR","1999",NA,0,0,100,0,0,NA,5,1,NA,NA,3,0,2.14509991116525,4.9,0,4,0.6684,1,NA,0.200010001659393,0.706699013710022,NA,NA,NA,NA,3,1,43.55,1,1
"Iran, Islamic Republic of","IR","2000",NA,0,0,100,0,0,NA,5,1,NA,NA,3,0,2.21941705187082,3.4,0,4,0.6684,1,NA,0.200010001659393,0.706699013710022,NA,NA,NA,NA,3,1,43.55,0,0
"Iran, Islamic Republic of","IR","2001",NA,0,0,100,0,0,NA,5,1,NA,NA,3,0,2.26828670675994,3.4,0,4,0.6684,1,NA,0.346683979034424,0.736031591892242,NA,NA,NA,NA,3,1,43.55,1,0
"Iran, Islamic Republic of","IR","2002",NA,0,0,100,0,0,NA,5,1,NA,NA,3,0,2.40744717123348,4.1,0,4,0.6684,1,NA,0.346683979034424,0.736031591892242,NA,NA,NA,NA,0,0,43.55,1,0
"Iran, Islamic Republic of","IR","2003",NA,0,0,100,0,0,NA,5,1,NA,NA,3,0,2.54803370761675,4.1,0,4,0.6684,1,NA,0.346683979034424,0.736031591892242,NA,NA,NA,NA,0,0,43.55,1,1
"Iran, Islamic Republic of","IR","2004",NA,0,0,100,0,0,NA,5,1,NA,NA,-6,0,2.64672620322215,4.1,0,4,0.6684,1,NA,0,0,NA,NA,NA,NA,0,0,43.55,0,1
"Iran, Islamic Republic of","IR","2005",NA,0,0,69.0265476703644,0,0,NA,5,1,NA,NA,-6,0,2.73711211758753,4.1,0,4,0.6684,0,NA,0,0,NA,NA,NA,NA,3,1,38.35,0,1
"Iran, Islamic Republic of","IR","2006",NA,0,0,69.0265476703644,0,0,NA,5,1,NA,NA,-6,0,2.86477830782738,4.1,0,4,0.6684,0,NA,0,0,NA,NA,NA,NA,3,1,38.35,0,1
"Iran, Islamic Republic of","IR","2007",NA,0,0,69.0265476703644,0,0,0,5,1,NA,NA,-6,0,3.05312456796429,4.1,0,4,0.6684,0,NA,0,0,NA,NA,NA,NA,3,1,38.35,1,1
"Iran, Islamic Republic of","IR","2008",NA,0,0,69.0265476703644,0,0,0,5,1,NA,NA,-6,0,3.03483904870983,2.8,0,4,0.6684,0,NA,0,0,NA,NA,NA,NA,3,1,38.35,1,1
"Iran, Islamic Republic of","IR","2009",NA,0,0,68.9655184745789,0,0,0,5,1,NA,NA,-7,0,3.11657800161853,2.8,0,4,0.6684,0,NA,0,0,NA,3,NA,NA,3,1,38.35,1,1
"Iran, Islamic Republic of","IR","2010",NA,0,0,68.9655184745789,0,0,0,5,1,NA,NA,-7,0,3.25939872321452,2.8,0,4,0.6684,0,NA,0,0,NA,NA,NA,NA,3,1,38.35,1,0
"Iran, Islamic Republic of","IR","2011",NA,0,0,68.9655184745789,0,0,0,5,1,NA,NA,-7,0,3.31436277207765,2.8,0,4,0.6684,0,NA,0,0,NA,NA,NA,NA,3,1,38.35,1,0
"Iran, Islamic Republic of","IR","2012",NA,0,0,68.9655184745789,0,0,0,5,1,NA,NA,-7,0,3.36911772464262,NA,0,4,0.6684,0,NA,0,0,NA,NA,NA,NA,0,0,38.35,1,NA
"Iceland","IS","1980",NA,0,0,83.0508470535278,2,0.659013628959656,1,7,0,NA,NA,NA,NA,35.370797125445,5,NA,1,0.0797959999999998,NA,NA,0.500024974346161,0.766697525978088,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1981",NA,0,0,83.0508470535278,2,0.659013628959656,1,7,0,NA,NA,NA,NA,36.4611140618722,5,NA,1,0.0797959999999998,NA,NA,0.500024974346161,0.766697525978088,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1982",NA,0,0,83.0508470535278,2,0.659013628959656,1,7,0,NA,NA,NA,NA,36.7521620821019,5,NA,1,0.0797959999999998,NA,NA,0.500024974346161,0.766697525978088,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1983",NA,0,0,83.0508470535278,2,0.659013628959656,1,7,0,3.72,1,NA,NA,35.4885549007269,15,NA,1,0.0797959999999998,NA,NA,0.500024974346161,0.766697525978088,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1984",NA,0,0,60.6557369232178,2,0.483483493328094,1,7,0,3.72,1,NA,NA,36.5629508945297,15,NA,1,0.0797959999999998,NA,NA,0.513359010219574,0.76936411857605,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1985",NA,0,0,60.6557369232178,2,0.483483493328094,1,7,0,3.72,1,NA,NA,37.4706016417428,15,NA,1,0.0797959999999998,NA,NA,0.513359010219574,0.76936411857605,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1986",NA,0,0,60.6557369232178,2,0.483483493328094,1,7,0,3.72,1,NA,NA,39.5295589414222,15,NA,1,0.0797959999999998,NA,NA,0.513359010219574,0.76936411857605,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1987",NA,0,0,60.6557369232178,2,0.483483493328094,1,7,0,2.31,1,NA,NA,42.4401875870737,20.6000003814697,NA,1,0.0797959999999998,NA,NA,0.513359010219574,0.76936411857605,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1988",NA,0,0,49.2063492536545,2,0.503225803375244,1,7,0,2.31,1,NA,NA,41.7431720796768,20.6000003814697,NA,1,0.0797959999999998,NA,NA,0.553360998630524,0.777363896369934,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1989",NA,0,0,49.2063492536545,2,0.675268828868866,1,7,0,2.31,1,NA,NA,41.3359672623951,20.6000003814697,NA,1,0.0797959999999998,NA,NA,0.553360998630524,0.777363896369934,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1990",NA,0,0,56.3636362552643,2,0.675268828868866,1,7,0,2.31,1,NA,NA,41.4953858810296,20.6000003814697,NA,1,0.0797959999999998,NA,NA,0.553360998630524,0.777363896369934,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1991",NA,0,0,56.3636362552643,2,0.675268828868866,1,7,0,2.79,1,NA,NA,40.925485490913,23.7999992370605,NA,1,0.0797959999999998,NA,NA,0.553360998630524,0.777363896369934,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1992",NA,0,0,57.1428596973419,2,0.412698417901993,1,7,0,2.79,1,NA,NA,39.0508807735701,23.7999992370605,NA,1,0.0797959999999998,NA,NA,0.500024974346161,0.766697525978088,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1993",NA,0,0,57.1428596973419,2,0.412698417901993,1,7,0,2.79,1,NA,NA,39.1635433254134,23.7999992370605,NA,1,0.0797959999999998,NA,NA,0.500024974346161,0.766697525978088,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1994",NA,0,0,57.1428596973419,2,0.412698417901993,1,7,0,2.79,1,NA,NA,40.2266849037192,23.7999992370605,NA,1,0.0797959999999998,NA,NA,0.500024974346161,0.766697525978088,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1995",NA,0,0,57.1428596973419,2,0.412698417901993,1,7,0,1.98,1,NA,NA,40.0557028654759,25.3999996185303,NA,1,0.0797959999999998,NA,NA,0.500024974346161,0.766697525978088,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1996",NA,0,0,63.4920656681061,2,0.480769217014313,1,7,0,1.98,1,NA,NA,41.7463894955626,25.3999996185303,NA,1,0.0797959999999998,NA,NA,0.506691992282867,0.768030822277069,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1997",NA,0,0,63.4920656681061,2,0.480769217014313,1,7,0,1.98,1,NA,NA,43.4401467653727,25.4,NA,1,0.0797959999999998,NA,NA,0.506691992282867,0.768030822277069,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1998",NA,0,0,63.4920656681061,2,0.480769217014313,1,7,0,1.98,1,NA,NA,45.744431681307,25.4,NA,1,0.0797959999999998,NA,NA,0.506691992282867,0.768030822277069,NA,NA,NA,NA,0,0,NA,0,0
"Iceland","IS","1999",NA,0,0,63.4920656681061,2,0.480769217014313,1,7,0,1.06,1,NA,NA,47.0759516436107,34.9,NA,1,0.0797959999999998,NA,NA,0.506691992282867,0.768030822277069,NA,0.7,NA,NA,0,0,NA,0,0
"Iceland","IS","2000",NA,0,0,60.317462682724,2,0.443812221288681,1,7,0,1.06,1,NA,NA,48.6368750223407,34.9,NA,1,0.0797959999999998,NA,NA,0.473356992006302,0.761364281177521,NA,1.8,NA,NA,0,0,NA,0,0
"Iceland","IS","2001",NA,0,0,60.317462682724,2,0.443812221288681,1,7,0,1.06,1,NA,NA,49.8006447926797,34.9,NA,1,0.0797959999999998,NA,NA,0.473356992006302,0.761364281177521,NA,0.4,NA,NA,0,0,NA,0,0
"Iceland","IS","2002",NA,0,0,60.317462682724,2,0.443812221288681,1,7,0,1.06,1,NA,NA,49.5819193782886,34.9,NA,1,0.0797959999999998,NA,NA,0.473356992006302,0.761364281177521,NA,1.4,NA,NA,0,0,NA,0,0
"Iceland","IS","2003",NA,0,0,60.317462682724,2,0.443812221288681,1,7,0,1.85,1,NA,NA,50.5748573068102,30.2,NA,1,0.0797959999999998,NA,NA,0.473356992006302,0.761364281177521,NA,0,NA,NA,0,0,NA,0,0
"Iceland","IS","2004",NA,0,0,53.9682567119598,2,0.470588237047195,1,7,0,1.85,1,NA,NA,54.2580226130508,30.2,NA,1,0.0797959999999998,NA,NA,0.493358016014099,0.765364229679108,NA,1,NA,NA,0,0,27.575,0,0
"Iceland","IS","2005",NA,0,0,53.9682567119598,2,0.470588237047195,1,7,0,1.85,1,NA,NA,56.6113337271198,33.3,NA,1,0.0797959999999998,NA,NA,0.493358016014099,0.765364229679108,NA,1,NA,NA,0,0,28.575,0,0
"Iceland","IS","2006",NA,0,0,53.9682567119598,2,0.470588237047195,1,7,0,1.85,1,NA,NA,57.6386078452503,33.3,NA,1,0.0797959999999998,NA,NA,0.493358016014099,0.765364229679108,NA,0,NA,NA,0,0,29.8,0,0
"Iceland","IS","2007",NA,0,0,53.9682567119598,2,0.470588237047195,1,7,0,3.49,1,NA,NA,61.6625048385722,33.3,NA,1,0.0797959999999998,NA,NA,0.493358016014099,0.765364229679108,NA,0.7,NA,NA,0,0,31.0666666666667,0,0
"Iceland","IS","2008",NA,0,0,68.2539701461792,2,0.498338878154755,1,7,0,3.49,1,NA,NA,61.2218955707611,33.3,NA,1,0.0797959999999998,NA,NA,0.493358016014099,0.765364229679108,NA,0,NA,NA,0,0,31.8666666666667,0,0
"Iceland","IS","2009",NA,0,0,68.2539701461792,2,0.498338878154755,1,7,0,2.58,1,NA,NA,57.8727952865488,42.9,NA,1,0.0797959999999998,NA,NA,0.493358016014099,0.765364229679108,NA,0.3,NA,NA,0,0,31.4333333333333,0,0
